Business_Key,Source,Program,Task_ID,Status,User_Name,Date_Time,Task_Name,Improvement_Type,Change_Type,Import_Batch_ID,Import_TS,Reviewed_Flag
excel_import|summit|summit-1913,excel_import,SUMMIT,SUMMIT-1913,Done,Prasanna/Dipesh,2025-11-16T00:00:00,TTR: Remove LUL flawscan in fnc2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1938,excel_import,SUMMIT,SUMMIT-1938,Done,Wuxi FW,2025-11-16T00:00:00,Remove T285 in CAL state CAL_SERVO_285,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1958,excel_import,SUMMIT,SUMMIT-1958,Done,BJ/Servo,2025-11-16T00:00:00,Scopy RSEED - Remove VCAT Calibration at step4,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1872,excel_import,SUMMIT,SUMMIT-1872,Done,Korat FW/ Warachai S.,2025-11-16T00:00:00,TTR: Summit EAW (Erase After Write) Test Zone Reduction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1987,excel_import,SUMMIT,SUMMIT-1987,Done,Korat FW,2025-11-16T00:00:00, Enhance TTR Reduce zone W/R XFER (PWT),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1692,excel_import,SUMMIT,SUMMIT-1692,Done,SG SW team,2025-11-16T00:00:00,TTR: Summit HSMR SPFS with SkInc optimization,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1839,excel_import,SUMMIT,SUMMIT-1839,Done,Korat FW/RW LCO,2025-11-16T00:00:00,POML SMR - PCO3.5.0J_VC1C,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1445,excel_import,SUMMIT,SUMMIT-1445,Done,Korat FW,2025-11-16T00:00:00,SQUEEZE_OFFSET_INIT (SMR) ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1971/1921,excel_import,SUMMIT,SUMMIT-1971/1921,Done,Servo DC / Korat FW,2025-11-16T00:00:00,T282 C0 sensitivity scoring from multi-rate to single-rate,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1950,excel_import,SUMMIT,SUMMIT-1950,Done,,2025-11-16T00:00:00,TTR: T285 DRCM optimize servo sector step iteration,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1981,excel_import,SUMMIT,SUMMIT-1981,Done,,2025-11-16T00:00:00,TTR: CERT portion Powercycle,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2030,excel_import,SUMMIT,SUMMIT-2030,Done,,2025-11-16T00:00:00,"TTR: T282 reduce ""idle time""",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2068,excel_import,SUMMIT,SUMMIT-2068,Done,,2025-11-16T00:00:00,Reduction of Test Loops of PWT: SEEK_TEST_PWT State,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2070,excel_import,SUMMIT,SUMMIT-2070,Done,,2025-11-16T00:00:00,Temporary Disable New Servo Reader Selection TTR-T163,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2077,excel_import,SUMMIT,SUMMIT-2077,,,2025-11-16T00:00:00,Remove SF3 Weld before CERT.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1435 / 1398 & 1042,excel_import,SUMMIT,SUMMIT-1435 / 1398 & 1042,Pending PCO integration / fix by Jira 1829,SSDC,2025-11-16T00:00:00,T451 new derived method + Adding RegID 0x0903 sweeping,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1302,excel_import,SUMMIT,SUMMIT-1302,Pending implement,SSDC & RW LCO,2025-11-16T00:00:00,TA scan FF TTR/ TA scan Cell#3 TTR (25 to 12.5) ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2162,excel_import,SUMMIT,SUMMIT-2162,Done,Servo/DC,2025-11-16T00:00:00,Summit T282 TTR Improvement via Single FLASH Update Post SNO Tuning (New Servo xx64),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2155,excel_import,SUMMIT,SUMMIT-2155,Done,Servo/DC,2025-11-16T00:00:00,T282 - Bode Convergence,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1996,excel_import,SUMMIT,SUMMIT-1996,Done,Korat FW,2025-11-16T00:00:00,TTR: Optimize T461 Flow,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2274,excel_import,SUMMIT,SUMMIT-2274,Done,Korat FW,2025-11-16T00:00:00,"TTR: FINE_UJOG_INIT GobyLite (for PK1, unlock condition)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1597,excel_import,SUMMIT,SUMMIT-1597,"Done
PCO3.7.3C1",SSDC TP/ ARS,2025-11-16T00:00:00,(SMR) Investigate SMR uJOG Optimization for TTR and Robustness,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|fwsd-6603/ summit-1943/,excel_import,SUMMIT,"FWSD-6603/
SUMMIT-1943/","Tighten FNC2 4hrs, Slow runner rerun 2%",Abhay/ Kelly's team,2025-11-16T00:00:00,TTR: CMR Skip Track Format Certify,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2226,excel_import,SUMMIT,SUMMIT-2226,"Tighten FNC2 4hrs, Slow runner rerun 2%",DC/ PE,2025-11-16T00:00:00,CMR Skip Track Format Certify NMD improvement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2230,excel_import,SUMMIT,SUMMIT-2230,Pending implement,Servo/DC,2025-11-16T00:00:00,SCOPY YIP#6,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1779,excel_import,SUMMIT,SUMMIT-1779,Pending implement,Korat FW (pull in),2025-11-16T00:00:00,VBAR_ATI Prediction (CAL2),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2092,excel_import,SUMMIT,SUMMIT-2092,Pending implement,SSDC TP,2025-11-16T00:00:00,TTR: Investigate potential reduction in VBAR_SME1 iterations,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2266,excel_import,SUMMIT,SUMMIT-2266,Pending implement,US DC,2025-11-16T00:00:00,TTR malloc on Goby - Seagate JIRA,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2118,excel_import,SUMMIT,SUMMIT-2118,Pending implement,Servo/DC,2025-11-16T00:00:00,TTR: ZAP Seek Path Optimization ( PROZ/OCZ ),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2300,excel_import,SUMMIT,SUMMIT-2300,Pending PCO integration,Kelly's team,2025-11-16T00:00:00,TTR: Remove 1>N28 from DNLD_CODE_TCG_SPT,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2345,excel_import,SUMMIT,SUMMIT-2345,Pending PCO integration,SSDC TP,2025-11-16T00:00:00,"TTR: PWT optimization: DNLD_CODE, enableDiags, Powercycle",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2314 disc-cr0014255,excel_import,SUMMIT,"SUMMIT-2314
DISC-CR0014255",Pending Development,Servo/DC,2025-11-16T00:00:00,TTR: Integrated Milli/Micro Structure Bode Measurement with One-Shot SS1X Bode Measurement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2096/ summit-2120 disc-cr0014268,excel_import,SUMMIT,"SUMMIT-2096/
SUMMIT-2120
DISC-CR0014268","SBR: SM04X373CAL
Reli result CP. FW2618",SSDC TP,2025-11-16T00:00:00,TTR on LUL_TEST25 (Concern OD_PAD_MQM removal 1.2 hr) 2 hrs (was 2.5 hrs.),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|tsr-6784,excel_import,SUMMIT,TSR-6784,,SSDC TP,2025-11-16T00:00:00,TTR: VM optimize ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|tsr-6527,excel_import,SUMMIT,TSR-6527,,SSDC TP,2025-11-16T00:00:00,Channel Opti TTR in VBAR_ATI,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2091,excel_import,SUMMIT,SUMMIT-2091,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,TTR: Investigate potential T299 DistlBndSz optimization in T299_EXPN_STE_SCRN,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1879,excel_import,SUMMIT,SUMMIT-1879	,"TVM: SPQ-10720
1x failed - In Analysis
(ZYDBNJX0)",SSDC TP,2025-11-16T00:00:00,TTR: Investigate test time savings by reducing Number of writes in T299_ATI and T299_DS_ATI,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014332,excel_import,SUMMIT,DISC-CR0014332,,Chonnakarn,2025-11-16T00:00:00,Remove WRITE_POWER_TCC State -- WRITE_POWER_TCC,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014330,excel_import,SUMMIT,DISC-CR0014330,,Thiansue,2025-11-16T00:00:00,Remove 10 zone at P461_READ_OFFSET_SFR -- Write ability solo,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014334,excel_import,SUMMIT,DISC-CR0014334,,Thiansue,2025-11-16T00:00:00,"Remove Zn2, 4, P461_BIE_MEAN_BY_TRACK  -- Write ability solo",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014319,excel_import,SUMMIT,DISC-CR0014319,,Rawinnipa,2025-11-16T00:00:00,Fix T94 on non-PRE2 TA scan,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014322,excel_import,SUMMIT,DISC-CR0014322,,Pisit/AMared,2025-11-16T00:00:00,AFH optimize test zone to 8 from 11,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014323,excel_import,SUMMIT,DISC-CR0014323,,Pisit/Amared,2025-11-16T00:00:00,Increase start DAC,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2337,excel_import,SUMMIT,SUMMIT-2337,Need Fix - bank spiral write issue,Servo/DC,2025-11-16T00:00:00,SCOPY spiral write (YIP#7),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2302,excel_import,SUMMIT,SUMMIT-2302,Under checkout,Korat FW,2025-11-16T00:00:00,TTR: PCBA_SCRN extreme optimization. [T102 reduce loop],TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014269,excel_import,SUMMIT,DISC-CR0014269,,Korat FW/US DC,2025-11-16T00:00:00,T220 WP Opti bypass channel training and offset searches,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1432,excel_import,SUMMIT,SUMMIT-1432,,DC/ PE,2025-11-16T00:00:00,CMR Skip Track Format Certify NMD improvement,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1818,excel_import,SUMMIT,"
SUMMIT-1818","SPQ-10644
SBR:  SMPEX13887
1x failed - In Analysis
(ZYDAQ0KR)",Abhay/Kelly's team,2025-11-16T00:00:00,"         (SMR) FMT certify by condition (25hrs) 
**Concern EC14184** Escape ~ 2.5%",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1914,excel_import,SUMMIT,SUMMIT-1914,Pending implement,SSDC TP,2025-11-16T00:00:00,TTR: T094 (Only Pre TA Scan),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|disc-cr0014267,excel_import,SUMMIT,DISC-CR0014267,,LeiWei,2025-11-16T00:00:00,Optimize T461 reduce zone in some state,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1900,excel_import,SUMMIT,SUMMIT-1900,,DC,2025-11-16T00:00:00,Single Sector RMM + Zero Latency Writes,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2327,excel_import,SUMMIT,SUMMIT-2327,Pending PCO integration,Servo/DC,2025-11-16T00:00:00,TTR: New Servo Code xx66,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1733,excel_import,SUMMIT,SUMMIT-1733,Pending drive eval,Sun Wah/Vitor Chew,2025-11-16T00:00:00,TTR: T297 SUMMIT TTR Plan (Phase 3),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1401,excel_import,SUMMIT,SUMMIT-1401,Push out from 3.6,SSDC,2025-11-16T00:00:00,        Improve opti settle T451,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1851,excel_import,SUMMIT,SUMMIT-1851,Cancel HDIG concern meas,SoonWah/Dick Martin,2025-11-16T00:00:00,Optimizing AFH Test 135 'start_dac' for Wrt/Rdr Htr,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1846,excel_import,SUMMIT,SUMMIT-1846,Evaluating,Korat FW,2025-11-16T00:00:00,"PC file compression (T231, T130)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|?,excel_import,SUMMIT,?,Developing,Korat FW,2025-11-16T00:00:00,     4.10) PROZ enhance for TTR (SMR mode Sorting),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1201,excel_import,SUMMIT,SUMMIT-1201,Evaluating,Servo DC/Korat FW,2025-11-16T00:00:00,Enable XBAR (Memory optimize in ZAP),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1756,excel_import,SUMMIT,SUMMIT-1756,TBD,Korat FW,2025-11-16T00:00:00,Variable spare Enhance,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2083,excel_import,SUMMIT,SUMMIT-2083,TBD,DC,2025-11-16T00:00:00,150x Channel speed up,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|summit|summit-1595, summit-1868",excel_import,SUMMIT,"SUMMIT-1595,
SUMMIT-1868",Backout, SSDC,2025-11-16T00:00:00,VM optimize (SSDC),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2276,excel_import,SUMMIT,SUMMIT-2276,Backout,SSDC TP,2025-11-16T00:00:00,TTR: Further improvements on TTR in VBAR_METRICS,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
"excel_import|summit|tsr-5008, summit-2280",excel_import,SUMMIT,"TSR-5008, SUMMIT-2280",Backout,SSDC TP,2025-11-16T00:00:00,Add Fast MSMR Combined Reader Calculation mode to either T238 or T438,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-2278,excel_import,SUMMIT,SUMMIT-2278,Cancel,Korat FW,2025-11-16T00:00:00,TTR: Sampling T240 Zn1 in write screen state.,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1197,excel_import,SUMMIT,SUMMIT-1197,Study by Korat,Korat FW,2025-11-16T00:00:00,T299 TTR-ML Zn prediction,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|risk,excel_import,SUMMIT,Risk ,Status,Owner,2025-11-16T00:00:00,Risk High TTR ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-954,excel_import,SUMMIT,SUMMIT-954,Developing ,Korat FW / ARS,2025-11-16T00:00:00,T240 EAW,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|summit|summit-1031,excel_import,SUMMIT,SUMMIT-1031,Study,Korat FW / LCO Servo,2025-11-16T00:00:00,Lin screen opti,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-950,excel_import,DORADO,Dorado-950,,,2025-11-16T00:00:00,Reduct T87 overhead loop in laser cal function  ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-619,excel_import,DORADO,Dorado-619,,,2025-11-16T00:00:00,T461 in FLC_DELTA remove 9% sqz delta 0.05hrs,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-737,excel_import,DORADO,Dorado-737,,,2025-11-16T00:00:00,PRISM removal (was temporaily added in early Dorado bringup),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-898,excel_import,DORADO,Dorado-898,,,2025-11-16T00:00:00,Remove butterfly write seek (need TTR amount),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-607,excel_import,DORADO,Dorado-607,2 hd showing higher TTR than 46 need verification on 20hd,,2025-11-16T00:00:00,T461:Adjust T461 measurements that track BER changes rough the tes process for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-812,excel_import,DORADO,Dorado-812,,,2025-11-16T00:00:00,       VBAR_TPISME1 reduce max number of backoff steps ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1036,excel_import,DORADO,Dorado-1036,,,2025-11-16T00:00:00,"EWC changes ported from Marlin (Radical malloc, Smooth linear Bode, Reduce skdly in T135, T282 Idle Time red, ZAP seek path optimization
MarlinCT-1958,2008, 2012, 2018, 2057
Dorado 1156, 1157, 1159, 1177, 1179",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1179,excel_import,DORADO,Dorado-1179,,ref Dorado-1036,2025-11-16T00:00:00,"TTR - Radical malloc eval  (6 hrs) (MarlinCT-1958, MarlinCT-2057)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1159,excel_import,DORADO,Dorado-1159,,ref Dorado-1036,2025-11-16T00:00:00,"TTR: T282 reduce ""idle time""  (9 hrs) (MarlinCT-2018)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1156,excel_import,DORADO,Dorado-1156,,,2025-11-16T00:00:00,TTR: Further Test Time Reduction In T282 - Bode Convergence Check (8 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1158,excel_import,DORADO,Dorado-1158,,,2025-11-16T00:00:00,ZAP Seek Path Optimization (8 hours),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1157,excel_import,DORADO,Dorado-1157,Need to x-check for Dorado,,2025-11-16T00:00:00,TTR - Reducing the SkDly in t135 from 20ms to 0ms (5 hrs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1223,excel_import,DORADO,Dorado-1223,,,2025-11-16T00:00:00,Remove FNC2 state T299_DS_ATI for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1224,excel_import,DORADO,Dorado-1224,,,2025-11-16T00:00:00,Remove CRT2 state T299_ATI for TTR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-621,excel_import,DORADO,Dorado-621,,,2025-11-16T00:00:00,FNC2: T461 BER tracking measurements:  reduce zone make to every 8th zone,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-583,excel_import,DORADO,Dorado-583,C/P TT saving by Sep16,,2025-11-16T00:00:00,LPV Iop Adjust by Head,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-959,excel_import,DORADO,Dorado-959,C/P TT saving by Sep16,,2025-11-16T00:00:00,"SMR : LZR"" VBAR_LAsER: in T211 use Tpiode=2 (DS only)",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1037,excel_import,DORADO,Dorado-1037,C/P TT saving by Sep16,,2025-11-16T00:00:00,"SMR Dorado1 ractional VISA byZone, By preamp",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-902,excel_import,DORADO,Dorado-902,,,2025-11-16T00:00:00,"MQM 2 loop move to iMQM (Q426 30% iMQM, Q127 10%, Q227 1%",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1011,excel_import,DORADO,Dorado-1011,,,2025-11-16T00:00:00,Scopy TA-FF,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-952,excel_import,DORADO,Dorado-952,Mihir wil check on SBR run,,2025-11-16T00:00:00,HSMR:T451 Reduce the Reg list in State Derived_OpTI_2,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1080,excel_import,DORADO,Dorado-1080,,,2025-11-16T00:00:00,T102 PCBA_SCRN during soak,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1015,excel_import,DORADO,Dorado-1015,,,2025-11-16T00:00:00,Skip track certify in format (TTR) (SMR only),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1198,excel_import,DORADO,Dorado-1198,,,2025-11-16T00:00:00,Remove PWT SF3 portion for weld before Cert,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1116,excel_import,DORADO,Dorado-1116,,,2025-11-16T00:00:00,    PC file compression (15 hrs ? - ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1247,excel_import,DORADO,Dorado-1247,Mihir wil check on SBR run,,2025-11-16T00:00:00,Reduce drive power off from 20s to 5s,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1248,excel_import,DORADO,Dorado-1248,Mihir wil check on SBR run,,2025-11-16T00:00:00,Pause time reduce from 20s to 3s,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|droadao-1249,excel_import,DORADO,Droadao-1249,Mihir wil check on SBR run,,2025-11-16T00:00:00,Baud rate optimziation,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1092,excel_import,DORADO,Dorado-1092,Check with Ben,,2025-11-16T00:00:00,"Remove uACT1 ""milli"" actuator Bode",TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|droado-461,excel_import,DORADO,Droado-461,Let check more populatio in current mass,,2025-11-16T00:00:00,HSMR Conditional Certify HSMR 6C ,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-622,excel_import,DORADO,Dorado-622,Peerayoot will check with Rick,,2025-11-16T00:00:00,CRT2: T461: reduce zone mask to every 8th zone,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-651,excel_import,DORADO,Dorado-651,,,2025-11-16T00:00:00,Disable BPIC_SWEEP for TTR (35 min),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-979,excel_import,DORADO,Dorado-979,Need Mihir help,,2025-11-16T00:00:00,Dorado1 IBW with NoAdjTracks (fro weak write),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1228,excel_import,DORADO,Dorado-1228,,Mihir S,2025-11-16T00:00:00,Evaluate modification of Active Servo Flaw Table (ASFT) build algorithm,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1029,excel_import,DORADO,Dorado-1029,update eval plan timing with new preamps  for when it can cut in,,2025-11-16T00:00:00,NDS to run in parallel with Soak (8 days savnigs),TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|dorado-1022,excel_import,DORADO,Dorado-1022,,,2025-11-16T00:00:00,TPI for iVBAR,TTR,NEW,20251116-140537,2025-11-16T14:05:37,
excel_import|dorado|ww24 eval rel ww44?? 20hd reli 500 hr ckpt ww45 mp rel,excel_import,DORADO,"WW24 eval rel WW44?? 20hd reli 500 hr ckpt
WW45 mp rel
